Title,URL,Time,Abstrace,State
Ida Hit One of the Country’s Biggest Oil and Chemical Hubs,https://www.nytimes.com/2021/08/30/climate/ida-chemical-plants-refineries.html,2021-08-30T21:01:32+0000,Louisiana’s 17 oil refineries account for nearly a fifth of the nation’s capacity. Past hurricanes have caused toxic spills.,Louisiana
Gulf Coast States at Odds on Penalties for Oil Spill,https://www.nytimes.com/2012/11/17/business/energy-environment/gulf-coast-states-at-odds-on-penalties-for-oil-spill.html,2012-11-17T02:38:59+0000,"Gulf Coast politicians may seek $20 billion or more in civil pollution penalties for the 2010 spill, but negotiations over those penalties could be contentious.",Louisiana
Energy Bill Could Upend Lawsuits Over Gasoline Additive,https://www.nytimes.com/2003/11/16/us/energy-bill-could-upend-lawsuits-over-gasoline-additive.html,2003-11-16T05:00:00+0000,"Authors of sweeping energy legislation are confident that they have assembled balanced measure that will win Congressional approval, even as proposal faces criticism over its benefits to oil companies; advocacy groups are surprised over provision protecting producers of gasoline additive MTBE, blamed for groundwater contamination, potentially disrupting pending litigation; provisions for MTBE were supported by representatives from Texas, Tom DeLay and Joe L Barton, and Billy Tauzin of Louisiana, states that are home to MTBE producers; MTBE deal is tied to plan to replace that substance in gasoline with ethanol, which would see its use rise to five billion gallons annually by 2012; critics see bill as collection of special interest provisions and pet projects and say final product is worse than they anticipated; John B Walker, Independent Petroleum Assn of America, lauds bill for recognizing needs of nation; photo (M)",Louisiana
Time to Connect the Dots,https://www.nytimes.com/2005/09/28/opinion/time-to-connect-the-dots.html,2005-09-28T05:00:00+0000,"Editorial says it is time for Pres Bush and rest of nation to connect dots between global warming and two huge hurricanes, which derive strength from warm ocean waters; points out that humanity cannot avoid warmer Earth and some rise in sea levels because of gases already deposited in atmosphere, but that worst outcomes may be avoided if world takes concerted action to stabilize industrial emissions, more than quarter of which come from US",Louisiana
"As Mess Is Sent to Landfills, Officials Worry About Safety",https://www.nytimes.com/2010/06/15/science/earth/15waste.html,2010-06-15T01:08:51+0000,"Residents are concerned about the oil spill’s more than 175,000 gallons of liquid waste and 11,276 cubic yards of solid waste that have been deposited.",Louisiana
BP Settlements Likely to Shield Top Defendants,https://www.nytimes.com/2010/08/20/us/20spill.html,2010-08-20T04:01:00+0000,"To receive compensation from BP’s fund, businesses and individuals will likely have to waive their right to sue the company.",Louisiana
Oyster Reefs Are Vanishing From Overharvesting,https://green.blogs.nytimes.com/2011/02/03/oyster-reefs-are-vanishing-due-to-overharvesting/,2011-02-03T21:30:33+0000,"Roughly 85 percent of the world’s wild oyster reefs have disappeared over the last century, largely as a result of destructive overharvesting and other manufactured causes, a study finds.",Louisiana
Exploiting Katrina,https://www.nytimes.com/2005/10/03/opinion/exploiting-katrina.html,2005-10-03T05:00:00+0000,"Editorial scores barrage of self-serving legislation being proposed in wake of Hurricane Katrina in name of accelerating cleanup, improving energy security or achieving other political objectives; says Congress is making remarkably brazen raid on public treasury and environmental protections, exploiting disaster for short-term political and ideological gain",Louisiana
Texas to New Jersey: Tracking the Toxic Chemicals in the Ohio Train Inferno,https://www.nytimes.com/2023/04/17/climate/train-fire-palestine-plastics-pvc.html,2023-04-17T22:06:33+0000,"Tankers of vinyl chloride were going halfway across the country, government records show, a trip highlighting the risks of transporting chemicals as plastics production grows.",Louisiana
"The Gulf, Still at Risk ",https://www.nytimes.com/2015/04/22/opinion/the-gulf-still-at-risk.html,2015-04-22T07:21:20+0000,The penalties BP will have to pay in restoration may finally give the Gulf of Mexico’s fragile ecosystem the long-term care it needs.,Louisiana
Michael Bloomberg Dials Up a War on Plastics,https://www.nytimes.com/2023/09/20/climate/michael-blooomberg-climate-petrochemicals.html,2023-09-20T15:43:09+0000,The former New York City mayor is spending some of his wealth to try to block the construction of petrochemical plants. But this fight may be tougher than his earlier efforts to close coal-burning power plants.,Louisiana
"A Big, and Risky, Energy Bet",https://www.nytimes.com/2012/12/18/business/energy-environment/sasol-betting-big-on-gas-to-liquid-plant-in-us.html,2012-12-17T19:27:25+0000,"Sasol, a South African company, plans to take advantage of a glut of cheap gas to make diesel and other refined products at competitive prices in Louisiana.",Louisiana
"Price to Plug Old Wells in Gulf of Mexico? $30 Billion, Study Says.",https://www.nytimes.com/2023/05/08/climate/gulf-of-mexico-oil-wells-plug.html,2023-05-08T15:13:16+0000,"There are roughly 14,000 old, unplugged wells in the gulf that are at risk of springing leaks or causing environmental damage, researchers found.",Louisiana
"Louisiana Wants U.S. Help, and Its Own Way",https://www.nytimes.com/2010/06/26/us/politics/26jindal.html,2010-06-26T01:27:11+0000,"Gov. Bobby Jindal has been critical of BP and the government in the spill, but interviews suggest that Louisiana has often disregarded its own response plans.",Louisiana
Wildlife and Derricks Coexist But the Question Is the Cost,https://www.nytimes.com/2001/02/20/us/wildlife-and-derricks-coexist-but-the-question-is-the-cost.html,2001-02-20T05:00:00+0000,"Environmentalists and others opposed to drilling in Arctic refuge say record of oil and gas developments at other wildlife refuges should be regarded as unfortunate exception; say harm inflicted in refuges in Louisiana and elsewhere will be long-lasting, and not worth short-term economic gain of exploiting nonrenewable oil resources; say Arctic tundra may be even more sensitive to industrial footprint; wildlife service officials say there have been no major spills or widespread death of wildlife in recent memory in refuges where oil and gas activity is under way; but there is evidence of PCB contamination at Kenai National Wildlife Refuge in Alaska, and mercury contamination caused by use of improper equipment at D'Arbonne refuge in Louisiana; Jim Kurth, deputy director of national wildlife refuge system, says they do not yet have fair sense systemwide of impact of oil and gas drilling in refuges; photos; map (M)",Louisiana
Agency Agreed Wildlife Risk From Oil Was ‘Low’,https://www.nytimes.com/2010/07/06/us/06wildlife.html,2010-07-05T15:30:34+0000,The Fish and Wildlife Service went along with a conclusion that drilling in the Gulf of Mexico posed no significant risk to wildlife.,Louisiana
Federal Judge Says Biden Cannot Pause New Leases for Drilling on Public Lands,https://www.nytimes.com/2021/06/15/climate/biden-drilling-federal-land.html,2021-06-16T00:44:12+0000,President Biden suspended new oil and gas drilling leases on federal lands. A judge in Louisiana ruled those leases could not be temporarily halted.,Louisiana
This Deadly Chemical Should Be Banned,https://www.nytimes.com/2023/02/19/opinion/train-ohio-chemical.html,2023-02-19T11:00:07+0000,The cancer-causing chemical vinyl chloride was vented and burned after the Ohio train crash to avoid an explosion. The United States should phase it out.,Louisiana
Fishermen Wait on Docks as Oil Gushes,https://www.nytimes.com/2010/06/03/us/03seafood.html,2010-06-03T01:53:11+0000,"The oil slick is wreaking havoc on fishing in Louisiana, which brings about $2.4 billion a year to the state.",Louisiana
When a Rig Moves In Next Door,https://www.nytimes.com/2010/11/07/business/energy-environment/07frack.html,2010-11-06T18:47:45+0000,"In states accustomed to its risks, drilling for natural gas is seen as an economic lifeline. But in the Northeast, some residents fear the long-term environmental impact.",Louisiana
"Jules Melancon, Oyster Farmer Who Tried Something New, Dies at 65",https://www.nytimes.com/2023/09/17/us/jules-melancon-dead.html,2023-09-17T18:12:21+0000,"In the wake of hurricanes and the BP oil spill, he revolutionized his industry by turning from wild catches to cage farming his precious bivalves.",Louisiana
Satellite Images Find ‘Substantial’ Oil Spill in Gulf After Ida,https://www.nytimes.com/2021/09/04/climate/oil-spill-hurricane-ida.html,2021-09-04T12:37:25+0000,Satellite and aerial survey images show oil spreading off the coast of an oil and gas hub in Louisiana.,Louisiana
"Ahead of Trial, Talk of a BP Settlement in 2010 Oil Spill",https://www.nytimes.com/2013/02/24/business/energy-environment/bp-and-gulf-coast-states-jockey-over-settlement-on-deepwater-horizon-oil-spill.html,2013-02-23T17:14:14+0000,"With a major civil trial scheduled to start Monday against BP, federal officials and the five affected Gulf Coast states are trying to pull together to strike an 11th-hour settlement.",Louisiana
"Buddy Roemer, Reformer as a Louisiana Governor, Dies at 77",https://www.nytimes.com/2021/05/17/us/buddy-roemer-dead.html,2021-05-17T23:11:34+0000,He came into office as the answer to the scandal-plagued Edwin Edwards administration but was nevertheless ousted by Mr. Edwards four years later.,Louisiana
Louisiana Parish Fights Plan to Burn Tons of Propellant No One Wants,https://www.nytimes.com/2015/03/19/us/louisiana-parish-fights-plan-to-burn-tons-of-propellant-no-one-wants.html,2015-03-18T09:00:30+0000,Webster Parish residents and others said they would not shy from a confrontation if the authorities proceed with a plan to openly burn an abandoned stockpile of M6 propellant.,Louisiana
"A Roe, by Any Other Name",https://www.nytimes.com/2012/06/10/us/scarcity-of-beluga-caviar-opens-the-door-for-louisiana.html,2012-06-09T20:26:21+0000,Global efforts to all but ban the international trade of caviar from the Caspian Sea have opened enormous opportunities for affordable substitutes from unlikely places in America.,Louisiana
"For Manufacturers, a Complex Mix Can Determine Location",https://www.nytimes.com/2018/07/17/business/rural-manufacturers-location.html,2018-07-17T16:00:08+0000,"While rural areas offer manufacturers some advantages, they can no longer count on lower salaries for workers or finding employees with the skills they need.",Louisiana
"In Louisiana, Covid-19 Has Achieved What Big Oil Protesters Could Not",https://www.nytimes.com/interactive/2020/05/26/magazine/coronavirus-louisiana-unemployment-jobs.html,2020-05-27T03:24:52+0000,A plunge in oil prices has hammered the state’s economy — but also shown a glimpse of a different possible future.,Louisiana
"On the Cajun Coast, a Chef Grapples With Threats to a Seafood Tradition",https://www.nytimes.com/2022/02/01/dining/louisiana-seafood-climate-change-melissa-martin.html,2022-02-01T10:00:15+0000,"From her New Orleans restaurant, Melissa Martin sees the environmental damage that could end the region’s rich culture of food and fishing.",Louisiana
Why Not Get Your Own Wind Turbine? Many Reasons,https://www.nytimes.com/2018/03/07/climate/personal-wind-turbine.html,2018-03-07T21:34:48+0000,"Also this week: Our reporter catches drones while on assignment, and Ban Ki-moon says America needs to change its tune on climate.",Louisiana
A Big Bet on Natural Gas,https://www.nytimes.com/2006/10/04/business/04gas.html,2006-10-04T04:00:00+0000,Three new liquefied natural gas terminals in Louisiana would double the nation's capacity to import natural gas.,Louisiana
"Where the New Climate Law Means More Drilling, Not Less",https://www.nytimes.com/2022/09/14/climate/louisiana-gulf-drilling-fishing.html,2022-09-14T09:00:41+0000,A compromise built into the law ensures oil and gas leasing in the Gulf of Mexico for the next decade. Activists say the region has been “sacrificed” to fossil fuels.,Louisiana
Gulf’s Complexity and Resilience Seen in Studies of Oil Spill,https://www.nytimes.com/2011/04/12/science/12spill.html,2011-04-11T16:24:53+0000,How the regional ecosystem has responded will keep scientists busy analyzing data for years and help them understand the effects of environmental disasters.,Louisiana
‘A Terrible Price’: The Deadly Racial Disparities of Covid-19 in America,https://www.nytimes.com/2020/04/29/magazine/racial-disparities-covid-19.html,2020-04-29T09:00:14+0000,"For the Zulu club, a black social organization in New Orleans, Mardi Gras was a joy. The coronavirus made it a tragedy.",Louisiana
A Big Bet on Natural Gas,https://www.nytimes.com/2006/10/04/business/a-big-bet-on-natural-gas.html,2006-10-04T05:00:00+0000,"Sabine River channel has suddenly become center of quiet revolution in world of natural gas; Cheniere Energy, with help from Exxon Mobil and Sempra Energy, have overcome formidable regulatory hurdles to build three new liquefied natural gas terminals on channel that will double nation's capacity to import natural gas by 2011; Cheniere chairman Charif Souki is convinced nation will need to import more natural gas because North American production is declining; two of four terminals Souki has permits for are under construction: one in Freeport, Tex, which Cheniere partly owns, and second in Sabine Pass, La, which it owns outright; Cheniere hopes to build two more terminals along Gulf of Mexico to gain more fees from big companies but also to sell spot cargo and short-term contracts for higher profit; map; photos (L)",Louisiana
Ferries in Alaska. Rail in Oregon. States Dream Big on Infrastructure Funds.,https://www.nytimes.com/2021/09/24/us/politics/infrastructure-bill-us-states.html,2021-09-24T09:00:29+0000,"The infrastructure bill could reshape priorities across the country, jump-starting critical projects that stalled over funding. These are some of the possibilities.",Louisiana
Hurricane Laura Kills at Least 6 People in Louisiana,https://www.nytimes.com/2020/08/27/us/hurricane-laura-update.html,2020-08-27T06:00:03+0000,"After landfall overnight with 150 m.p.h. winds, Laura ripped northward. Officials confirmed at least six deaths tied to the storm, and hundreds of thousands of people have lost power.",Louisiana
The Most Ambitious Environmental Lawsuit Ever,https://www.nytimes.com/interactive/2014/10/02/magazine/mag-oil-lawsuit.html,2014-10-03T14:45:22+0000,A quixotic historian tries to hold oil and gas companies responsible for Louisiana’s disappearing coast.,Louisiana
A Package of Bold Laws Puts Michigan on a Fast Track to Renewable Energy,https://www.nytimes.com/2023/11/08/climate/michigan-climate-laws-energy.html,2023-11-08T22:05:30+0000,"Included in the new legislation is a requirement that the state generate all of its electricity from wind, solar and other carbon-free sources by 2040.",Michigan
Wisconsin Utility Reaches Pollution Accord,https://www.nytimes.com/2003/04/30/us/wisconsin-utility-reaches-pollution-accord.html,2003-04-30T05:00:00+0000,Wisconsin Electric Power Co agrees to spend estimated $600 million over next 10 yeas to reduce pollution at five coal-burning power plants in Wisconsin and Michigan (S),Michigan
"Flint Water Prosecutors Drop Criminal Charges, With Plans to Keep Investigating",https://www.nytimes.com/2019/06/13/us/flint-water-crisis-charges-dropped.html,2019-06-13T18:22:57+0000,Prosecutors abruptly dismissed cases against state and local officials in the drinking water crisis that has plagued Flint for years.,Michigan
A Warning for the Newest Victims of Federal Neglect and Corporate Greed in Ohio,https://www.nytimes.com/2023/03/03/opinion/east-palestine-ohio-derailment-michigan.html,2023-03-03T10:00:37+0000,I grew up near a toxic disaster. The years ahead in East Palestine could be tough.,Michigan
North Carolina Asks E.P.A. To Force Others to Clean Air,https://www.nytimes.com/2004/03/19/us/north-carolina-asks-epa-to-force-others-to-clean-air.html,2004-03-19T05:00:00+0000,"North Carolina petitions Environmental Protection Agency to crack down on pollution that it says is seeping across its borders from power plants in 13 other states; if petition works, states as far away as Michigan would have to cut power plant pollution by more than 50 percent, while states nearer North Carolina would face reductions of 70 percent to 80 percent (M)",Michigan
The Strip,https://www.nytimes.com/2016/01/17/opinion/sunday/the-strip-brian-mcfadden-comics.html,2016-01-16T16:13:11+0000,A weekly comic strip featured in the Sunday Review.,Michigan
National Briefing: Midwest,https://www.nytimes.com/2004/02/24/national/national-briefing-midwest.html,2004-02-24T05:00:00+0000,OHIO: Egg Company To Curtail Pollution; MICHIGAN: University Fights Abortion Subpoena;.,Michigan
Governor Snyder on Flint Water Crisis,https://www.nytimes.com/video/us/100000004155708/mich-gov-apologizes-for-flint-scandal.html,2016-01-20T14:39:56+0000,Gov. Rick Snyder of Michigan apologized to the residents of Flint for the recent water contamination scandal during a State of the State address.,Michigan
How the Governor Responded to Flint,https://www.nytimes.com/video/us/100000004264644/how-the-governor-responded-to-flint.html,2016-03-12T23:23:28+0000,"A look at how Gov. Rick Snyder of Michigan publicly acknowledged the health emergency in Flint and the missteps that followed, as efforts for a recall intensify.",Michigan
Flint Water Crisis: 6 More Charged,https://www.nytimes.com/video/us/100000004559431/flint-water-crisis-6-more-charged.html,2016-07-29T19:41:58+0000,"State prosecutors in Michigan filed criminal charges against six state workers for their roles in the contamination of Flint’s drinking water with lead, bringing the total of those charged to nine.",Michigan
Overview of Flint’s Water Crisis,https://www.nytimes.com/video/us/100000004156616/flints-water-crisis.html,2016-01-20T21:50:19+0000,"Months after the city of Flint, Mich., switched from a Detroit water supply to one from the Flint River, contaminants have sickened people. Residents have filed lawsuits, and the governor has apologized.",Michigan
Lung Association Ads Fault House Panel Chairman,https://green.blogs.nytimes.com/2011/03/25/lung-association-faults-commerce-chairman-in-ads/,2011-03-25T21:53:08+0000,Billboards depicting a young girl wearing an oxygen mask urge the congressman to defend the Clean Air Act and “protect our kids’ health.”,Michigan
Michigan: Emergency Declared Over Flint’s Water ,https://www.nytimes.com/2016/01/06/us/michigan-emergency-declared-over-flints-water.html,2016-01-06T00:45:32+0000,Gov. Rick Snyder of Michigan declared a state of emergency for the Flint area as concerns grew about the health effects of lead-tainted water there.,Michigan
Michigan Official Plans ‘Significant Announcement’ in Flint Water Inquiry,https://www.nytimes.com/2016/04/20/us/michigan-officialplans-significant-announcement-in-flint-waterinquiry.html,2016-04-20T02:14:39+0000,"The state attorney general, who opened an investigation into the water system that exposed residents to elevated levels of lead, will hold a news conference in Flint on Wednesday.",Michigan
Michigan Governor to Drink Flint Tap Water for a Month,https://www.nytimes.com/2016/04/19/us/michigan-governor-rick-snyder-to-drink-flint-tap-water-for-a-month.html,2016-04-19T00:42:02+0000,Gov. Rick Snyder said he hoped to “alleviate some of the skepticism and mistrust” that has left many Flint residents too scared to drink or even shower.,Michigan
Supreme Court Seems Split on What Is ‘Appropriate’ in Setting Clean Air Costs,https://www.nytimes.com/2015/03/26/us/division-seen-in-supreme-court-on-pollution-limits.html,2015-03-25T16:15:51+0000,Lawyers for industry groups and some 20 states told the justices that Environmental Protection Agency regulations that set limits on emissions from power plants had failed to take account of the punishing costs they would impose.,Michigan
"Michigan Is Forced to Do Right by Flint, Finally",https://www.nytimes.com/2017/04/03/opinion/michigan-is-forced-to-do-right-by-flint-finally.html,2017-04-03T07:21:14+0000,"After years of delays and only after a lawsuit, the state is resolving a crisis it created and which officials had chosen to ignore.",Michigan
"Donald Trump: Firing at Flint, from New York",https://takingnote.blogs.nytimes.com/2016/09/15/donald-trump-firing-at-flint-from-new-york/,2016-09-15T20:43:40+0000,Mr. Trump tends to talk toughest from a distance.,Michigan
Reach of Clean Water Act Is at Issue in 2 Supreme Court Cases,https://www.nytimes.com/2006/02/20/politics/reach-of-clean-water-act-is-at-issue-in-2-supreme-court-cases.html,2006-02-20T05:00:00+0000,"Newly remade Supreme Court will hear two legal challenges started more than decade ago by two Michigan developers in cases that challenge protection of wetlands under Clean Water Act; central question is where federal authority ends along network of rivers, streams, canals and ditches; lawyers for developer John a Rapanos argue that law infringes on rights of states and individuals and gives government authority over 'any area over which water flows'; government, backed by major environmental groups, says that arguments of Rapanos and fellow developer June Carabell would remove more than half existing waterways from federal controls; photo (M)",Michigan
Ford Chairman Says New Fuels Are Developing Too Slowly,https://www.nytimes.com/2007/11/14/business/14ford.html,2007-11-14T05:00:00+0000,"William Clay Ford Jr. said Tuesday that if consumers have to wait too long for alternative fuels, if may be hard to persuade them to switch from lower-priced gasoline.",Michigan
Calculating the Fastest Road to an Electric Car Future,https://www.nytimes.com/2023/04/07/climate/electric-cars-biden-climate.html,2023-04-07T16:05:37+0000,Government scientists have spent a year analyzing electric vehicles to help the E.P.A. design new tailpipe rules to trigger an electric car revolution.,Michigan
Seeking Justice for Flint Residents,https://www.nytimes.com/2016/04/22/opinion/seeking-justice-for-flint-residents.html,2016-04-21T23:49:53+0000,"Officials need to hold accountable those responsible for contaminated water, as well as make sure that clean and affordable water is available.",Michigan
Discussion Questions for ‘The Death and Life of the Great Lakes’,https://www.nytimes.com/2018/04/02/books/discussion-questions-death-life-great-lakes.html,2018-04-02T22:02:05+0000,"Dan Egan’s story about the largest source of freshwater in the world is our April pic for the PBS NewsHour-New York Times book club, Now Read This.",Michigan
Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes,https://www.nytimes.com/2017/03/27/us/flint-water-lead-pipes.html,2017-03-28T00:15:48+0000,The proposed deal would settle a lawsuit that blamed city and state officials for failing to protect residents from drinking lead-tainted water for more than a year.,Michigan
Ex-Governor’s Lawyer Says Charges in Flint Crisis Would Be ‘Meritless’,https://www.nytimes.com/2021/01/12/us/flint-water-charges.html,2021-01-12T23:53:24+0000,"Rick Snyder, a Republican, was Michigan’s governor during the city’s water crisis, which left residents sickened.",Michigan
Depraved Indifference Toward Flint,https://www.nytimes.com/2016/01/22/opinion/depraved-indifference-toward-flint.html,2016-01-22T08:20:03+0000,Newly released emails reveal an appalling lack of urgency in responding to Flint’s water problems.,Michigan
Michigan to Pay $600 Million to Victims of Flint Water Crisis,https://www.nytimes.com/2020/08/19/us/flint-water-crisis-settlement.html,2020-08-20T01:33:38+0000,Residents were left ill and relying on bottled water. Health officials said the effects on children were most concerning.,Michigan
Ex-Governor of Michigan Charged With Neglect in Flint Water Crisis,https://www.nytimes.com/2021/01/13/us/flint-water-crisis-rick-snyder-charges.html,2021-01-14T01:37:21+0000,"Rick Snyder, the former governor, faces two misdemeanor counts in the crisis, which left thousands of Flint residents drinking tainted water.",Michigan
The Republican Refusal to Aid Flint,https://www.nytimes.com/2016/02/06/opinion/the-republican-refusal-to-aid-flint.html,2016-02-06T02:23:42+0000,The city’s residents need support now and a long-term commitment for help in decades to come.,Michigan
"In Ohio, One Farmer's Prosperity Is Another's Poison",https://www.nytimes.com/2005/03/26/us/in-ohio-one-farmers-prosperity-is-anothers-poison.html,2005-03-26T05:00:00+0000,"New generation of large dairy farms in Ohio, Indiana and Michigan, many owned by Dutch immigrants, are pumping money into rural economies but also drawing protests from environmental groups and homeowners concerned about water pollution, odors and land values; Martin De Haan plans to build 2,100-cow dairy farm in South Solon, Ohio, but his neighbor Mary Pierce opposes it; their photos (M)",Michigan
Piston Engine Holds Promise for Fuel Economy,https://green.blogs.nytimes.com/2011/03/31/piston-engine-holds-promise-for-fuel-economy/,2011-03-31T21:01:28+0000,A start-up venture is developing a four-stroke opposed piston engine that runs on a variety of fuels and wastes less energy as heat than internal combustion engines do.,Michigan
When State Control Damages a City,https://www.nytimes.com/2016/02/04/opinion/when-state-control-damages-a-city.html,2016-02-04T08:21:20+0000,The crisis in Flint raises serious questions about how and when state-appointed emergency managers should intervene.,Michigan
Few Answers on When Flint Will Have Clean Water Again,https://www.nytimes.com/2016/01/28/us/few-answers-on-when-flint-will-have-clean-water-again.html,2016-01-27T23:33:45+0000,"Gov. Rick Snyder would not say at a news conference when residents could begin to drink tap water, or when lead service lines would be replaced.",Michigan
Michigan Will No Longer Provide Free Bottled Water to Flint,https://www.nytimes.com/2018/04/08/us/flint-water-bottles.html,2018-04-08T15:19:32+0000,"The state said the city’s water supply now met federal standards for safe levels of lead, but city officials were concerned, noting that lead pipes are still in service.",Michigan
Michigan Governor Says Race Had No Role in Flint Water Response,https://www.nytimes.com/2016/01/23/us/flint-water-crisis-michigan-governor-rick-snyder.html,2016-01-22T16:47:18+0000,Gov. Rick Snyder acknowledged failures on the state’s part in the lead contamination of the majority-black city’s water but rejected the label of “environmental racism.”,Michigan
Flint’s Former Manager Resigns as Head of Detroit Schools,https://www.nytimes.com/2016/02/03/us/flints-former-manager-resigns-as-head-of-detroit-schools.html,2016-02-03T01:18:18+0000,"Darnell Earley, the state-appointed emergency manager of Detroit Public Schools, who had also managed Flint and oversaw its decision to draw its water from the Flint River, has resigned.",Michigan
"Fix Flint’s Water System, Now",https://www.nytimes.com/2016/01/24/opinion/sunday/fix-flints-water-system-now.html,2016-01-23T19:30:25+0000,Both Michigan and Washington need to step up to the plate.,Michigan
"Preventable Errors Led to Pipeline Spill, Inquiry Finds",https://green.blogs.nytimes.com/2012/07/10/preventable-errors-led-to-pipeline-spill-inquiry-finds/,2012-07-10T21:16:53+0000,"Investigators say the pipeline operator, Enbridge, committed serious missteps before and during a 2010 oil spill in Michigan and that enforcement by a safety agency was lax.",Michigan
"Michigan Gave State Employees Purified Water as It Denied Crisis, Emails Show",https://www.nytimes.com/2016/01/30/us/flint-michigan-purified-water.html,2016-01-29T16:54:31+0000,"Months before Gov. Rick Snyder acknowledged a problem with the water in Flint, the state was providing coolers of purified water at its office there.",Michigan
Flint Will Return to Using Detroit’s Water After Findings of Lead in Local Supply,https://www.nytimes.com/2015/10/09/us/flint-michigan-detroit-water-supply-lead.html,2015-10-08T18:31:57+0000,"More than a year after the Michigan city switched its water supply, officials reversed course after blood tests showed increased lead levels in some children.",Michigan
Emails Show Michigan Aides Worried About Flint’s Water a Year Before Acting,https://www.nytimes.com/2016/02/27/us/emails-show-michigan-aides-worried-about-flints-water-a-year-before-acting.html,2016-02-27T02:15:49+0000,Newly released emails show that aides to Gov. Rick Snyder of Michigan were concerned about the quality of Flint’s water a year before he told residents to stop drinking it.,Michigan
Senate Democrats Seeking Federal Aid for Flint Crisis,https://www.nytimes.com/2016/01/29/us/politics/flint-water-emergency-aid-proposed-by-senate-democrats.html,2016-01-28T17:43:03+0000,The lawmakers said they would request $600 million in federal aid to help Michigan address the contaminated water emergency in the city.,Michigan
Inhofe and Upton: Just Say No to the E.P.A.,https://green.blogs.nytimes.com/2011/03/03/inhofe-and-upton-just-say-no-to-the-e-p-a/,2011-03-03T22:27:38+0000,Two senators introduce a revised bill that would prevent the agency from policing greenhouse gas emissions from stationary sources like refineries.,Michigan
Michigan Officials Defend Handling of Legionnaires’ Disease Outbreak in Flint,https://www.nytimes.com/2016/02/10/us/michigan-officials-defend-handling-of-legionnaires-disease-outbreak-in-flint.html,2016-02-09T22:31:46+0000,"Facing criticism for failing to notify the public in the 2014 outbreak, state officials released emails suggesting they were thwarted by local health officials.",Michigan
A Question of Environmental Racism in Flint ,https://www.nytimes.com/2016/01/22/us/a-question-of-environmental-racism-in-flint.html,2016-01-22T02:27:28+0000,"Civil rights advocates say that the Michigan city’s health crisis smacks of the kind of discrimination that causes the disproportionate exposure of blacks to polluted air, water and soil.",Michigan
6 More State Workers Charged in Flint Water Crisis,https://www.nytimes.com/2016/07/30/us/flint-michigan-water-crisis.html,2016-07-29T15:17:33+0000,"Prosecutors in Michigan filed charges against six state workers on Friday, bringing to nine the number charged after lead leached into the water system in Flint.",Michigan
Most of $600 Million Settlement in Flint Water Crisis Will Go to Children,https://www.nytimes.com/2020/08/20/us/flint-water-crisis-settlement-children.html,2020-08-20T22:30:43+0000,"The settlement still needs federal court approval, but Flint residents were being cautiously optimistic after the drawn-out crisis: “I just want it to be over.”",Michigan
"Flint Wants Safe Water, and Someone to Answer for Its Crisis ",https://www.nytimes.com/2016/01/10/us/flint-wants-safe-water-and-someone-to-answer-for-its-crisis.html,2016-01-09T22:42:55+0000,"Officials in Flint, declared to be in a state of emergency, are working to address lead contamination in the water of the city, where 40 percent of residents live below the poverty line.",Michigan
"Flint, and Michigan, Brace for More Charges in Water Inquiry",https://www.nytimes.com/2016/10/29/us/flint-michigan-water-investigation.html,2016-10-28T23:24:35+0000,There are growing signs that investigators are focusing on bigger targets and looking more intently on the deaths of 12 people from Legionnaires’ disease.,Michigan
Flint Water Crisis Inquiry Finds State Ignored Warning Signs,https://www.nytimes.com/2016/03/24/us/flint-water-crisis.html,2016-03-23T15:15:42+0000,An independent task force charged with investigating the city’s tainted water also laid part of the blame on environmental racism.,Michigan
"Edison2, X Prize Winner, Claims 350 M.P.G. Equivalent for Prototype",https://wheels.blogs.nytimes.com/2011/10/10/edison2-x-prize-winner-claims-350-m-p-g-equivalent-for-prototype/,2011-10-10T19:07:09+0000,"The maker of the Very Light Car, which won the prize in 2010, tested an E.V. version of the design recently in Michigan and returned the gaudy efficiency figure.",Michigan
Nine Michigan Leaders Face Charges in Water Crisis That Roiled Flint,https://www.nytimes.com/2021/01/14/us/rick-snyder-flint-water-charges.html,2021-01-14T16:06:18+0000,Ex-governor Rick Snyder was leading the state when the city’s water became tainted in 2014.,Michigan
Michigan Attorney General Sues 2 Companies Over Flint Water Crisis,https://www.nytimes.com/2016/06/23/us/flint-water-crisis-michigan.html,2016-06-22T17:14:31+0000,"The companies, Veolia North America and Lockwood, Andrews & Newnam, were hired to advise the city about using the Flint River as its drinking water source.",Michigan
5 Charged With Involuntary Manslaughter in Flint Water Crisis,https://www.nytimes.com/2017/06/14/us/flint-water-crisis-manslaughter.html,2017-06-14T14:05:31+0000,"For the first time, investigators have directly linked the conduct of Michigan government officials to the deaths of residents in the water contamination crisis.",Michigan
"As Grilling Over Flint Water Begins, Partisan Divisions Surface",https://www.nytimes.com/2016/02/04/us/politics/as-grilling-over-flint-water-begins-partisan-worry-lingers-on-fringe.html,2016-02-03T13:09:29+0000,"A hearing was set before the House Committee on Oversight and Government Reform, but the governor of Michigan, a Republican, was not invited to testify.",Michigan
Citing Heavenly Injunctions to Fight Earthly Warming,https://www.nytimes.com/2006/10/15/us/15green.html,2006-10-15T04:00:00+0000,A Michigan priest has organized congregations across his state to reduce energy use and emissions of carbon dioxide.,Michigan
