Title,URL,Time,Abstrace,State
Second Part Of Land Deal Speeds Up Development,https://www.nytimes.com/2004/06/15/nyregion/second-part-of-land-deal-speeds-up-development.html,2004-06-15T05:00:00+0000,"New Jersey lawmakers unveil proposal that would significantly speed development on more than one-third of state's vacant land, just days after approving plan to preserve 400,000 acres near sources of drinking water in Highlands region; law would streamline building-permit process by granting developers automatic approval of zoning or environmental applications that are still undecided after 45 days; plan calls for ombudsman to help builders who believe they are bogged down by Environmental Protection Dept or other agencies; Gov James McGreevey spokesman says proposal does not weaken regulations, but environmentalists are angry about concessions to building lobby (M)",New Jersey
Residential Real Estate; A Turnabout for North Jersey Rentals,https://www.nytimes.com/2002/04/12/nyregion/residential-real-estate-a-turnabout-for-north-jersey-rentals.html,2002-04-12T05:00:00+0000,"41-story, 538-unit rental complex atop Palisade cliffs in Fort Lee, NJ, is latest addition to Hudson River waterfront in Bergen County; complex, called Palisades, opens for leasing in March (M)",New Jersey
A $52 Billion Proposal Aims to Protect New York Harbor From Storm Surges,https://www.nytimes.com/2022/09/26/nyregion/storm-project-new-york-harbor-flooding.html,2022-09-27T00:14:13+0000,"The proposal for 12 movable sea barriers across waterways like Jamaica Bay replaces a disputed plan for a single, larger outer-harbor wall.",New Jersey
Gas Tax Spikes in N.J. Because of Pandemic’s Impact,https://www.nytimes.com/2020/10/01/nyregion/nj-gas-tax-hike.html,2020-10-01T18:02:03+0000,Taxes on gasoline and diesel increased by 9.3 cents a gallon on Thursday in a state once known for bargain fuel. The increase came a month after tolls on major roadways also went up.,New Jersey
Some Rose to Greatness in the Disaster. Could That Happen in the ’13 Campaign?,https://www.nytimes.com/2012/11/13/nyregion/the-storm-had-heroes-but-can-the-mayoral-campaign.html,2012-11-13T02:23:49+0000,"Perhaps people who acted heroically during Hurricane Sandy can be emulated by mayoral candidates, who should face the challenges of global warming that Governor Cuomo discusses.",New Jersey
Christie’s Silence Spurs Worry for Train Tunnel,https://www.nytimes.com/2010/10/07/nyregion/07tunnel.html,2010-10-07T00:51:16+0000,Gov. Chris Christie of New Jersey could scuttle the biggest mass transit project under way in the country.,New Jersey
A Back Seat for Parking Space,https://www.nytimes.com/2008/10/26/realestate/26njzo.html,2008-10-24T21:30:49+0000,"A classic feature of the gritty old days of New Jersey’s older, larger cities is starting to shrivel and disappear from view: parking garages.",New Jersey
"In Local Waters, an Oyster Resurgence",https://www.nytimes.com/2007/11/04/nyregion/nyregionspecial2/04oysterct.html,2007-11-04T04:00:00+0000,"Two years after a failed effort to declare it an endangered species, the Eastern oyster is making a big comeback.",New Jersey
The Week in New Jersey,https://www.nytimes.com/2007/08/05/nyregion/nyregionspecial2/05weeknj.html,2007-08-05T04:00:00+0000,"Increased development along Barnegat Bay has contributed to an overabundance of nitrogen and other nutrients that threaten the bay’s long-term health, according to a report released Tuesday by the National Oceanic and Atmospheric Administration.",New Jersey
The Week in New Jersey,https://www.nytimes.com/2007/07/08/nyregion/nyregionspecial2/08weeknj.html,2007-07-08T04:00:00+0000,"The family of a man dragged to death by a New Jersey Transit train has sued the railroad, charging that negligent employees and a faulty door were to blame for the November accident. Meanwhile, the crew on board when the man, John D’Agostino, was killed have almost exhausted their appeals fighting dismissal from their jobs.",New Jersey
The Week in New Jersey,https://www.nytimes.com/2007/03/18/nyregion/nyregionspecial2/18NJweek.html,2007-03-18T04:00:00+0000,"For now, it appears, all bets are off for an out-of-court settlement between former Gov. James E. McGreevey and his estranged wife, based on an amended complaint he filed seeking the court’s input on child custody, support and visitation.",New Jersey
Transit Villages Come to Life,https://www.nytimes.com/2008/02/24/realestate/24njzo.html,2008-02-24T05:00:00+0000,In a number of New Jersey communities a state program has enlivened once empty streets.,New Jersey
"No Longer Tourists, Stripers Return to Stay",https://www.nytimes.com/2006/07/02/nyregion/jersey-no-longer-tourists-stripers-return-to-stay.html,2006-07-02T05:00:00+0000,"Kevin Coyne Jersey column on work of New Jersey Division of Fish and Wildlife biologists that catch, count and measure striped bass that were spawned in Delaware River; photo (M)",New Jersey
Shedding Some Light On Our Addiction to Oil,https://www.nytimes.com/2006/03/26/nyregion/jersey-shedding-some-light-on-our-addiction-to-oil.html,2006-03-26T05:00:00+0000,"Paula Span Jersey column on promotion of solar energy to businesses and residents of New Jersey; state has promoted solar electricity so effectively that a thousand voltaic array systems are operating around state, mostly atop homes; installing seven kilowatt system that can provide 75 percent or more of household's electricity (excluding heat and hot water) costs nearly $60,000; state rebate program currently covers about half; drawing (M)",New Jersey
Everybody Loves a Whale; Sea Turtles Need a Press Agent,https://www.nytimes.com/2005/04/21/nyregion/everybody-loves-a-whale-sea-turtles-need-a-press-agent.html,2005-04-21T05:00:00+0000,"The last time all three phone lines at the Marine Mammal Stranding Center lighted up all at once was in 1994, when a right whale drew crowds as it swam free in Delaware Bay below Philadelphia. This time it was the beluga whale that followed the spring shad run up the Delaware as far as Trenton.    But the dozens of seals, turtles and other sea animals that the center rescues each year hardly draw a ripple of notice.   ",New Jersey
New Jersey Democrats Campaign Without Mentioning McGreevey,https://www.nytimes.com/2003/10/29/nyregion/new-jersey-democrats-campaign-without-mentioning-mcgreevey.html,2003-10-29T05:00:00+0000,"New Jersey Democrats campaign for State Legislature without mentioning Gov James E McGreevey, whose popularity ratings are dismal; Republican candidates score property tax increases in governor's budget, but analysts say McGreevey's low approval rating may be due not to one issue but rather to variety of missteps; photo (M)",New Jersey
Meaningful Legislation? Don't Hold Your Breath,https://www.nytimes.com/2003/12/28/nyregion/on-politics-meaningful-legislation-don-t-hold-your-breath.html,2003-12-28T05:00:00+0000,Laura Mansnerus On Politics column on lackluster performance of New Jersey legislature in 23 months since Gov James McGreevey took office; holds failure to act on some of state's most pressing problems cannot be blamed on Senate's 20-20 political split (M),New Jersey
Why a Station in Secaucus With So Many Costly Woes,https://www.nytimes.com/2003/09/07/nyregion/on-politics-why-a-station-in-secaucus-with-so-many-costly-woes.html,2003-09-07T05:00:00+0000,"David Kocieniewski On Politics column expresses doubts that opening of New Jersey Transit's $450 million Secaucus transfer station will mark beginning of new Golden Era for rail travel in New Jersey; notes agency's $1.3 billion budget is stretched thin, South Jersey Light Rail project may become major fiasco and commuters keep on waiting for better service (M)",New Jersey
Torricelli-Forrester Fight Grows Fiercer by the Day,https://www.nytimes.com/2002/09/07/nyregion/torricelli-forrester-fight-grows-fiercer-by-the-day.html,2002-09-07T05:00:00+0000,Debate between Dl,New Jersey
"Great Idea For Trash, If It Works, Most Say",https://www.nytimes.com/2002/08/01/nyregion/great-idea-for-trash-if-it-works-most-say.html,2002-08-01T05:00:00+0000,"Bloomberg administration's solution to New York City's $1 billion-a-year trash problem is to deliver garbage in sealed containers to local railyards or shipyards that can move it to landfill anywhere east of Mississippi instead of sending trash to Fresh Kills landfill each day, as barges once did; no one, including Bloomberg's own staff, is quite sure plan would work; since Fresh Kills closed last year, thousands of trucks each day have been carrying garbage across bridges and tunnels to New Jersey, where it was either burned at incinerators or put onto tractor-trailers and then hauled to landfills mostly in Pennsylvania, Ohio and Virginia (M)",New Jersey
A 'Fairly Typical' Year for Beach Closings,https://www.nytimes.com/2004/07/18/nyregion/a-fairly-typical-year-for-beach-closings.html,2004-07-18T05:00:00+0000,"Article on challenges facing New Jersey shore communities this summer as they deal with new water-testing standards and overtaxed storm water and sewage system made worse by recent torrential rains; ocean beach closings in New Jersey stand at 20 so far this summer, same as last year at this time; photos (L)",New Jersey
"If a Rainstorm Causes Flooding in New York, What Would a Hurricane Bring?",https://www.nytimes.com/2019/07/23/nyregion/ny-nj-flooding.html,2019-07-23T13:40:35+0000,"The storms and power failures this week show the region is not prepared for the extremes that climate change will bring, officials warned.",New Jersey
"High Above the Water, but Awash in Red Tape",https://www.nytimes.com/2014/01/03/nyregion/long-review-of-bayonne-bridge-project-is-assailed.html,2014-01-03T02:26:00+0000,"The approval process for elevating the deck of the Bayonne Bridge is a case study, critics say, in environmental bureaucracy.",New Jersey
"Christie Halts Train Tunnel, Citing Its Cost",https://www.nytimes.com/2010/10/08/nyregion/08tunnel.html,2010-10-07T18:03:14+0000,Gov. Chris Christie cited estimates that the project could be more than $2.5 billion over its budget of $8.7 billion.,New Jersey
"Without Superfund Tax, Stimulus Aids Cleanups",https://www.nytimes.com/2009/04/26/science/earth/26superfund.html,2009-04-25T14:35:42+0000,"The Superfund program, established nearly 30 years ago to clean up the nation’s most contaminated industrial sites, has been underfinanced since a tax expired in 1995.",New Jersey
"Commuting by Road, but Not by Car",https://www.nytimes.com/2008/01/06/nyregion/nyregionspecial2/06Rbuses.html,2008-01-06T05:00:00+0000,Bus systems are attracting new riders as $3-a-gallon gas prices remain common around the region and mass-transit advocates urge commuters to leave their cars at home. ,New Jersey
A Well-Traveled Ecologist,https://www.nytimes.com/2002/11/10/nyregion/a-well-traveled-ecologist.html,2002-11-10T05:00:00+0000,"Profile of Steven Handel, Rutgers University urban ecologist and director of Center for Urban Restoration Ecology, joint venture between Rutgers and Brooklyn Botanic Garden; photos (Special Issue: New Jersey at Its Best) (M)",New Jersey
Where Mosquitoes And Tires Breed,https://www.nytimes.com/2001/07/08/nyregion/environment-where-mosquitoes-and-tires-breed.html,2001-07-08T05:00:00+0000,"New Jersey officials, seeking to combat West Nile virus, have earmarked funds to clean up so-called orphan dumps, where huge piles of tires fill with water and leaves, making them perfect spawning grounds for mosquitoes; photos; map (M)",New Jersey
Hudson Tunnel Review Raises Fear for Project,https://www.nytimes.com/2010/09/20/nyregion/20tunnel.html,2010-09-20T00:54:01+0000,"Advocates fear the planned tunnel may be delayed or scrapped after Gov. Chris Christie of New Jersey ordered a reassessment of the cost, now estimated at $8.7 billion.",New Jersey
New Jersey Joins 10 States in Banning Indoor Smoking,https://www.nytimes.com/2006/04/14/nyregion/new-jersey-joins-10-states-in-banning-indoor-smoking.html,2006-04-14T05:00:00+0000,"New Jersey is set to become eleventh state to impose smoking ban in indoor public places, which include restaurants and bars; smokers out for one last night before law takes effect discuss ban; Atlantic City casinos are exempt from current legislation, but anti-smoking efforts are underway to make casinos smoke-free as well; photo (M)",New Jersey
"Tourists Seeking Wild Beauty, in New Jersey? Seriously, They Find It",https://www.nytimes.com/2005/07/16/nyregion/tourists-seeking-wild-beauty-in-new-jersey-seriously-they-find-it.html,2005-07-16T05:00:00+0000,"This area is better known to most as Exit 15W on the New Jersey Turnpike, or the flight path out of Newark Liberty International Airport, or the railroad crossing on New Jersey Transit's main line. But beneath these human landmarks, unnoticed and as foundational as a heartbeat, lie dirt, water, grass and life.      A double-crested cormorant struggles to swallow a wriggling American eel. Tree swallows in the Mill Creek Marsh each eat 2,000 mosquitoes a day. Pontoon boats full of ecotourists roam the Hackensack River.  ",New Jersey
New Jersey Blocks Off Highlands But Eases Other Rules for Builders,https://www.nytimes.com/2004/06/19/nyregion/new-jersey-blocks-off-highlands-but-eases-other-rules-for-builders.html,2004-06-19T05:00:00+0000,"New Jersey lawmakers approve two bills that could alter state's landscape for generations; one will protect much of state's drinking water by limiting development in area known as Highlands, but critics have lambasted Gov James McGreevey for trading out benefits of that bill for one that streamlines building permit process in much of state, which is likely to accelerate construction in some areas; second bill passed quickly and with no floor debate, illustrating construction lobby's political muscle; legal experts say rules are so lax now that they are not likely to withstand court challenges; map shows desinated growth areas (M)",New Jersey
Biden to Visit Northeast Flood Zones as Demand Grows for Climate Action,https://www.nytimes.com/2021/09/05/nyregion/biden-flood-new-york-new-jersey.html,2021-09-05T22:36:14+0000,"The president will visit hard-hit areas in New York and New Jersey, as residents call for more serious action on climate change.",New Jersey
Local Elections to Test the Nation's Mood,https://www.nytimes.com/2001/11/06/us/local-elections-to-test-the-nation-s-mood.html,2001-11-06T05:00:00+0000,"Voters, in first broad test of nation's political mood since September 11 terrorist attacks, will go to polls on November 6 to elect governors and legislatures in New Jersey and Virginia and mayors in dozen or so major cities; subtext of many campaigns, and main text of few, has been deteriorating economy and need for strong security and strong leaders in attacks' aftermath; gubernatorial campaigns in Virginia between Democrat Mark Warner and Republican Mark L Earley and in New Jersey between Democrat James E McGreevey and Bret D Schundler discussed; other contests noted; photos (M)",New Jersey
The wheels come off the school bus industry,https://www.nytimes.com/2020/08/31/us/coronvairus-school-bus.html,2020-08-31T16:03:38+0000,And students in Britain and New Jersey are facing a particularly uncertain start to the year.,New Jersey
Got Water?,https://www.nytimes.com/2001/05/27/nyregion/got-water.html,2001-05-27T05:00:00+0000,Article on difficulty of managing public water supplies in New Jersey; recalls 1999 crisis when water in Passaic River became too dirty to drink and hurricane came to rescue; lack of rainfall and rapid growth again is threatening drinking water supply and some towns have imposed water restrictions; photos; map; chart (L),New Jersey
Competing Plans to Transform a Town,https://www.nytimes.com/2006/02/05/realestate/competing-plans-to-transform-a-town.html,2006-02-05T05:00:00+0000,"A DEVELOPER proposing to create what amounts to a new waterfront town within Sayreville on 400 acres of polluted land claimed last week that the project could eliminate the need for current residents to pay taxes.      At a public hearing on four proposals by ''finalists'' in the quest to redevelop the former site of the National Lead Company, an area surrounded on three sides by water, Beacon Pointe, a development group, told assembled residents that if it ushers in this project, they can usher out their annual town tax bills.  ",New Jersey
Hot and Cold on the State Purse,https://www.nytimes.com/2004/02/29/nyregion/politics-hot-and-cold-on-the-state-purse.html,2004-02-29T05:00:00+0000,"Article on debate over environmental aspects of New Jersey Gov James McGreevey's latest budget proposal; plan, praised by environmentalists and condemned by businesses, calls for number of fees and taxes aimed at strengthening variety of environmental programs, part of long-term move to shift cost of environmental enforcement from taxpayers to polluters; photo (M)",New Jersey
New Jersey Well-Water Testing,https://www.nytimes.com/2002/10/27/realestate/your-home-new-jersey-well-water-testing.html,2002-10-27T05:00:00+0000,"Article on new New Jersey law that requires homeowners to have their water wells tested for contamination before selling their property; says tests--which are estimated to cost $450 to $600--must be conducted before closing, and both buyer and seller must certify in writing that tests were performed and that they have been notified of results; drawing (M)",New Jersey
New Jersey Well-Water Testing,https://www.nytimes.com/2002/10/27/realestate/your-home-new-jersey-well-water-testing.html,2002-10-27T05:00:00+0000,"Article on new New Jersey law that requires homeowners to have their water wells tested for contamination before selling their property; says tests--which are estimated to cost $450 to $600--must be conducted before closing, and both buyer and seller must certify in writing that tests were performed and that they have been notified of results; drawing (M)",New Jersey
"In New Jersey, Party Bosses Meld Politics and Business",https://www.nytimes.com/2006/01/01/nyregion/in-new-jersey-party-bosses-meld-politics-and-business.html,2006-01-01T05:00:00+0000,"Construction is expected to begin this year on a condominium project that will add cars to clogged roads, tax the sewer system and strain the nearly depleted water supply of this growing suburb along the Jersey shore.      Getting the go-ahead to build near a congested stretch of Route 9 in Dover Township required an assortment of special arrangements including zoning changes that hinged on the support of local officials.  ",New Jersey
The Decibel Level Rises Over Off-Road Vehicles,https://www.nytimes.com/2002/07/21/nyregion/nj-law-the-decibel-level-rises-over-off-road-vehicles.html,2002-07-21T05:00:00+0000,"New Jersey environmental officials, alarmed by surge in off-road riders on illegal, makeshift dirt tracks and trails and damage to natural areas, are expected to announce policy that would ease ban against such vehicles on public lands; photos (M)",New Jersey
Endorsements in New York and New Jersey,https://www.nytimes.com/2016/10/29/opinion/endorsements-in-new-york-and-new-jersey.html,2016-10-29T01:40:45+0000,There are a number of congressional and state races where voters can make a difference.,New Jersey
Betting on a new way to make concrete that doesn’t pollute,https://www.nytimes.com/2018/12/02/climate/betting-on-a-new-way-to-make-concrete-that-doesnt-pollute.html,2018-12-02T10:00:11+0000,A New Jersey firm is experimenting in a small town in England with a new formula that reduces the carbon dioxide emitted in the making of the building material.,New Jersey
Drowsy Truckers Find No Room for Their Rigs,https://www.nytimes.com/2001/01/12/us/drowsy-truckers-find-no-room-for-their-rigs.html,2001-01-12T05:00:00+0000,"Overcrowding at interstate rest areas only adds to nationwide safety problem caused by sleepy truck drivers; study conducted by University of Tennessee finds that along Tennessee highways on any given night, more than 500 trucks are parked illegally; related problem is that 18 states limit amount of time trucker can remain in rest area, with two hours being limit in Pennsylvania, New York, Virginia and parts of New Jersey; Federal Highway Administration is conducting study of extent of aggregate space shortage at rest areas and truck stops; photo (M)",New Jersey
E.P.A.'s Authority on Air Rules Wins Supreme Court's Backing,https://www.nytimes.com/2001/02/27/national/epas-authority-on-air-rules-wins-supreme-courts-backing.html,2001-02-27T05:00:00+0000,"WASHINGTON, Feb. 27 — The Supreme Court today unanimously and decisively rejected an industry attack on the Clean Air Act in one of the court's most important environmental rulings in years.",New Jersey
Bottle Bing,https://www.nytimes.com/2013/03/17/magazine/is-new-jersey-the-new-napa.html,2013-03-12T09:00:58+0000,"To increase its wine business, New Jersey needs to channel its inner Tony Soprano.",New Jersey
"The Enforcer; As Mrs. Whitman Begins Her New Job, There Is Debate Over Her Commitment to the Environment in the Past",https://www.nytimes.com/2001/02/04/nyregion/enforcer-mrs-whitman-begins-her-new-job-there-debate-over-her-commitment.html,2001-02-04T05:00:00+0000,"Article on debate over New Jersey Gov Christie Whitman's depth of concern for the environment as she begins new job as head of Environmental Protection Agency; Whitman's administration was marked by controversial change in philosophy toward less regulation and more cooperative relationship with industry and developers, rankling environmental groups; photos (M)",New Jersey
The Smoke Just Won't Settle,https://www.nytimes.com/2005/01/09/nyregion/health/health-the-smoke-just-wont-settle.html,2005-01-09T05:00:00+0000,"Bartenders and patrons in Hoboken comment on two new reports on secondhand smoke in bars and restaurants that are renewing interest in passage of smoking ban in New Jersey similar to ones enacted in at least 10 states; Park Cancer Institute study of air quality in 62 bars and restaurants in eight cities concluded that carcinogens and other pollutants in New Jersey bars and restaurants are nine times worse than those in New York City, where smoking has been banned since March 2003; study sponsored by New Jersey Breathes found that 74 percent of state's registered voters favored passage of smoking ban in workplaces; photos (M)",New Jersey
Who Let the Dogs Out?,https://www.nytimes.com/2003/12/07/nyregion/environment-who-let-the-dogs-out.html,2003-12-07T05:00:00+0000,Article on New Jersey residents who participate in sport of dog sledding as new season opens in Pine Barrens; photos (M),New Jersey
Several States Likely to Follow California on Car Emissions,https://www.nytimes.com/2004/06/11/business/several-states-likely-to-follow-california-on-car-emissions.html,2004-06-11T05:00:00+0000,"California's plan for sharp cuts in automotive emissions of global warming gases could eventually lead much of coastal US to turn to vehicles that are substantially cleaner, and by extension more fuel efficient, than those in rest of nation; New Jersey, Rhode Island and Connecticut have said they intend to start following California's car rules instead of those of federal government; New York, Massachusetts, Vermont and Maine already do so; photo (M)",New Jersey
"Jim Florio, New Jersey Governor Undone by Tax Hike, Dies at 85",https://www.nytimes.com/2022/09/26/nyregion/jim-florio-dead.html,2022-09-26T15:10:00+0000,"A Democrat, he had successes on gun control, the environment and property-tax relief, but after raising income and sales taxes, he lost a bid for re-election.",New Jersey
New Jersey Governor Seeks to Slow New York’s Congestion Pricing Effort,https://www.nytimes.com/2022/10/06/nyregion/nj-biden-congestion-price-toll.html,2022-10-06T21:17:03+0000,The plan would charge drivers who enter Manhattan below 60th Street.,New Jersey
"Shocking, but Not Surprising",https://www.nytimes.com/2004/08/15/nyregion/shocking-but-not-surprising.html,2004-08-15T05:00:00+0000,New Jersey Gov James McGreevey's wrenching career implosion is somehow unsurprising in state known for periodic revelations of inappropriate behavior in high places; photos (M),New Jersey
"In War on Congestion Pricing, Governor Turns to Courts and Trash Talk",https://www.nytimes.com/2023/08/07/nyregion/congestion-pricing-phil-murphy-new-jersey.html,2023-08-07T07:00:19+0000,A lawsuit that Gov. Philip Murphy of New Jersey has filed against New York’s congestion pricing plan has reignited a border war and led to charges of hypocrisy.,New Jersey
"Boy, Is This Seder Different From All Others",https://www.nytimes.com/2002/03/24/nyregion/religion-boy-is-this-seder-different-from-all-others.html,2002-03-24T05:00:00+0000,"Article on Murray Spiegel, Rickey Stein, Rabbi Ron Kaplan and Ann Thayer-Cohen, just a few of increasing number of Jews in New Jersey who stage elaborate and untraditional Passover seders each year; photo (M)",New Jersey
Sewage Flows After Storm Expose Flaws in System,https://www.nytimes.com/2012/11/30/nyregion/sewage-flows-after-hurricane-sandy-exposing-flaws-in-system.html,2012-11-29T18:04:53+0000,"Hurricane Sandy crippled treatment plants in New York and New Jersey, revealing problems in the region’s wastewater infrastructure that could take several years and billions of dollars to fix.",New Jersey
What Could Disappear,https://www.nytimes.com/interactive/2012/11/24/opinion/sunday/what-could-disappear.html,2012-11-24T06:44:23+0000,Coastal and low-lying areas that would be permanently flooded in three levels of higher seas.,New Jersey
For Him the Toll Smells,https://www.nytimes.com/2001/06/17/nyregion/in-person-for-him-the-toll-smells.html,2001-06-17T05:00:00+0000,"Article on Raymond Neveil, 77-year-old retiree who formed Citizens Against Tolls more than a year ago, which has helped force issue of tolls on Garden State Parkway into New Jersey gubernatorial race; photos (M)",New Jersey
New Jersey’s Governor Often Wasn’t in New Jersey,https://www.nytimes.com/2007/04/29/nyregion/29acting.html,2007-04-29T04:00:00+0000,"Since taking office last year, Gov. Jon S. Corzine of New Jersey has traveled outside the state far more than his recent predecessors — nearly one in every four days.",New Jersey
"These Days, a Commissioner Is Under Siege",https://www.nytimes.com/2005/06/26/nyregion/nyregionspecial2/these-days-a-commissioner-is-under-siege.html,2005-06-26T05:00:00+0000,"BRADLEY M. CAMPBELL is either Solomonic or politically hopeless. In a brewing political fight over sprawl, Mr. Campbell, the state's commissioner of environmental protection, is vilified by builders and environmental advocates alike. And the man he works for, Acting Gov. Richard J. Codey, is not exactly rushing to his side.      Mr. Campbell puzzled just about everybody recently when he said he was suspending work on a new law, known by its Trenton shorthand as ''fast track,'' that expedites approvals for development projects.  ",New Jersey
New Jersey Prosecutor Finds He's the One Investigated,https://www.nytimes.com/2005/03/09/nyregion/new-jersey-prosecutor-finds-hes-the-one-investigated.html,2005-03-09T05:00:00+0000,"Profile of Monmouth County, NJ, prosecutor John A Kaye, whose career in law enforcement is winding down in shadow of accusations by US Attorney Christopher Christie that Kaye's interference in public corruption inquiry forced FBI to end sting operation early; disagreement has cast harsh spotlight on career of longest-serving county prosecutor; photos (M)",New Jersey
"Democrats Stronger With Lautenberg, Poll Shows",https://www.nytimes.com/2002/10/26/nyregion/democrats-stronger-with-lautenberg-poll-shows.html,2002-10-26T05:00:00+0000,"New York Times/CBS News Poll shows legal maneuvering that allowed former Sen Frank R Lautenberg to replace Sen Robert G Torricelli as Democratic nominee on ballot in New Jersey's US Senate race has strengthened Democrats' chances of retaining seat; many polls showed that Republican nominee Douglas R Forrester opened sizable lead before Torricelli resigned from race on Sept 30, causing Democratic leaders in Washington to worry that race might cost part its single-seat margin in Senate; poll finds Lautenberg has support of 48 percent of likely voters, while Forrester is favored by 36 percent, with 13 percent undecided; photos (M)",New Jersey
DEMOCRATS SELECT LAUTENBERG TO RUN IN TORRICELLI SPOT,https://www.nytimes.com/2002/10/02/nyregion/new-jersey-senate-race-democrats-democrats-select-lautenberg-run-torricelli-spot.html,2002-10-02T05:00:00+0000,"Former Sen Frank R Lautenberg, 78, who retired in 2000 after three terms, agrees to have his name placed on New Jersey ballot, ending Democratic leaders' two-day search for replacement for Sen Robert Torricelli; photos; Torricelli, who said he ended race for fear of costing party control of Senate, feuded with Lautenberg when they served together and declines comment on turning over his campaign funds; state Supreme Court sets hearing on changing ballot, which Republicans oppose; Gov James McGreevey and Sen Jon Corzine achieve consensus after Reps Robert Menendez and Frank Pallone Jr turn down offers; Senate leader Tom Daschle endorses choice (M)",New Jersey
"In Polls and in G.O.P., Schundler Is Paying a Price for His Missteps",https://www.nytimes.com/2001/08/30/nyregion/in-polls-and-in-gop-schundler-is-paying-a-price-for-his-missteps.html,2001-08-30T05:00:00+0000,"Bret Schundler, who ran near perfect primary campaign to win Republican gubernatorial nomination in New Jersey, is now lagging well behind his Democratic opponent James E McGreevey in polls and in crucial area of fund-raising; Schundler's own aides say he will come under mounting pressure to trim McGreeveys' lead or risk being written off by fellow Republicans; Schundler won primary by appealing to party's base with strong conservative message; critics say that to win general election he must appeal to broader electorate dominated by moderates, and he has failed to do that; latest Star-Ledger/Eagleton-Rutgers Polls shows Schundler trailing by 19 percentage points among likely voters; finds women and independent voters favor McGreevey by ratio of 5 to 2; about one in five voters is undecided; photo (M)",New Jersey
Hearings Put Port Authority's Toll Plan on the Line,https://www.nytimes.com/2001/01/13/nyregion/hearings-put-port-authority-s-toll-plan-on-the-line.html,2001-01-13T05:00:00+0000,"Port Authority of New York and New Jersey will begin public hearings on increases for tolls and PATH fares intended to finance construction and change behavior of commuters; graduated system of tolls, highest during peak hours, is proposed to encourage commercial traffic to use Hudson River crossings at night when rates are lower; higher rates would allow authority to substantially increase capital spending over next 10 years; chart shows proposed rates; photo (M)",New Jersey
Warehouses Transform N.Y.C. Neighborhoods as E-Commerce Booms,https://www.nytimes.com/2022/03/16/nyregion/ecommerce-warehouses-nyc.html,2022-03-16T09:00:25+0000,"The region is home to the largest concentration of online shoppers in the country. The facilities, key to delivering packages on time, are reshaping neighborhoods.",New Jersey
What the Infrastructure Bill Means for the New York Region,https://www.nytimes.com/2021/11/15/nyregion/infrastructure-bill-new-york.html,2021-11-15T08:00:14+0000,"The bill, which President Biden is expected to sign Monday, is likely to fund road and bridge repairs, water infrastructure upgrades and airport expansions.",New Jersey
The Last Toll Collectors,https://www.nytimes.com/2019/07/23/nyregion/automated-toll-collectors.html,2019-07-23T09:00:11+0000,"Cashless tolling technology reduces traffic and idling, but it is also replacing the sentries of the country’s roads.",New Jersey
The Last Toll Collectors,https://www.nytimes.com/2019/07/23/nyregion/automated-toll-collectors.html,2019-07-23T09:00:11+0000,"Cashless tolling technology reduces traffic and idling, but it is also replacing the sentries of the country’s roads.",New Jersey
"In Their Rooms, Shrinking Violets Sing",https://www.nytimes.com/2006/05/21/nyregion/music-in-their-rooms-shrinking-violets-sing.html,2006-05-21T05:00:00+0000,"Article on F M Cornog, known as East River Pipe, R Stevie Moore and handful of other reclusive New Jersey songwriter-guitarists who live in obsessive world of bedroom pop; musicians write, perform and record their own songs in privacy of their bedrooms; photos (Special Issue: The Arts) (L)",New Jersey
"McGreevey, Focusing on Environment, Enlists in 'War on Sprawl'",https://www.nytimes.com/2003/01/02/nyregion/mcgreevey-focusing-on-environment-enlists-in-war-on-sprawl.html,2003-01-02T05:00:00+0000,"New Jersey Gov James McGreevey has pledged to reshape conventional image of state as overpopulated bastion of subdivisions, clogged highways and Superfund sites; after his inauguration in Jan 2002, he formed Smart Growth Policy Council to wage what he calls 'war on sprawl'; in upcoming state of the state speech, he is expected to make overdevelopment central theme of administration, and is emerging as 'green guerilla' in eyes of Trenton's building and business lobbies, who say he favors environmental protection over economic development; McGreevey claims he is not anti-development, rather he views unregulated growth as root of state's woes, leading to traffic jams, spiraling property taxes and bad air quality; environmental advocates embrace him and say he is opposite of his predecessor Christie Whitman, who favored cooperative approach with industry and eliminated rules she thought were hurting business; details of McGreevey's proposed programs noted; photos (M)",New Jersey
Is It a Grand Idea or Just a Pipe Dream?,https://www.nytimes.com/2001/06/03/nyregion/is-it-a-grand-idea-or-just-a-pipe-dream.html,2001-06-03T05:00:00+0000,"Article on Westchester County engineer Alexander Saunders' proposal to build auto and railroad tunnel under Long Island Sound from Long Island, through Westchester County, to Mahwah, NJ; map (M)",New Jersey
A Trip to Ukraine. A Jab at Ron DeSantis. What Is Phil Murphy Up To?,https://www.nytimes.com/2023/03/11/nyregion/phil-murphy-new-jersey.html,2023-03-11T10:00:20+0000,"The New Jersey governor, re-elected in 2021, is term-limited and has an eye on Washington.",New Jersey
What’s Behind the Widening Divide Between New York City and Its Suburbs?,https://www.nytimes.com/2023/06/18/nyregion/suburbs-new-york-city-tension.html,2023-06-18T07:00:47+0000,"Tension between the city and its surrounding areas over issues like crime, immigration and congestion pricing has grown since the pandemic.",New Jersey
